,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE
7332,2927,38:46.2,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7333,2927,06:50.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7334,2927,26:23.6,APPROVED,PLASTIC,48,900,37,NULL,NULL,NULL
7335,2927,46:44.1,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,2
7336,2927,47:37.7,NULL,NULL,NULL,NULL,NULL,3354.558319,NULL,NULL
7337,2927,27:18.2,NULL,NULL,NULL,NULL,NULL,294.359905,NULL,NULL
7338,2927,49:44.7,NULL,NULL,NULL,NULL,NULL,25.36755752,NULL,NULL
7339,2928,38:09.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7340,2928,30:53.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7341,2928,41:24.9,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
7342,2929,31:39.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7343,2929,38:53.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7344,2929,13:28.6,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
7345,2930,19:04.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7346,2930,20:04.3,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7347,2930,50:40.0,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
7348,2932,10:58.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7349,2932,08:29.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7350,2932,22:55.6,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
7351,2933,12:35.7,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7352,2933,05:28.6,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7353,2933,24:27.1,APPROVED,DIGITAL,31,2300,49,NULL,NULL,NULL
7354,2933,27:30.4,NULL,NULL,NULL,NULL,NULL,96.30215864,NULL,NULL
7355,2933,42:52.8,NULL,NULL,NULL,NULL,NULL,148.2407224,NULL,NULL
7356,2933,52:00.3,NULL,NULL,NULL,NULL,NULL,2747.326136,NULL,NULL
7357,2934,57:21.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7358,2934,50:27.2,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7359,2934,16:11.9,APPROVED,PLASTIC,44,2500,35,NULL,NULL,NULL
7360,2934,51:53.9,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,3
7361,2935,55:03.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7362,2935,22:37.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7363,2935,22:52.2,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
7364,2936,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7365,2939,06:39.2,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7366,2939,59:52.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7367,2939,31:55.1,APPROVED,PLASTIC,31,11200,45,NULL,NULL,NULL
7368,2939,34:58.0,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,2
7369,2939,23:23.2,NULL,NULL,NULL,NULL,NULL,331.3560773,NULL,NULL
7370,2939,14:36.2,NULL,NULL,NULL,NULL,NULL,178.4615801,NULL,NULL
7371,2940,27:24.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7372,2940,21:47.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7373,2940,18:47.3,APPROVED,PLASTIC,41,38500,42,NULL,NULL,NULL
7374,2940,06:41.5,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,1
7375,2940,26:31.0,NULL,NULL,NULL,NULL,NULL,238.7192557,NULL,NULL
7376,2940,15:20.4,NULL,NULL,NULL,NULL,NULL,109.775391,NULL,NULL
7377,2940,06:56.1,NULL,NULL,NULL,NULL,NULL,41.62906497,NULL,NULL
7378,2942,29:58.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7379,2942,22:26.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7380,2942,43:31.4,APPROVED,PLASTIC,47,46300,38,NULL,NULL,NULL
7381,2942,46:39.3,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,1
7382,2942,45:39.0,NULL,NULL,NULL,NULL,NULL,659.5435809,NULL,NULL
7383,2942,49:57.1,NULL,NULL,NULL,NULL,NULL,935.4088187,NULL,NULL
7384,2942,21:03.5,NULL,NULL,NULL,NULL,NULL,171.3195264,NULL,NULL
7385,2943,11:47.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7386,2943,03:25.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7387,2943,14:26.5,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
7388,2944,18:53.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7389,2944,59:52.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7390,2944,56:09.2,APPROVED,PLASTIC,36,14400,42,NULL,NULL,NULL
7391,2944,19:31.9,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,1
7392,2944,43:04.2,NULL,NULL,NULL,NULL,NULL,304.6291677,NULL,NULL
7393,2944,01:35.9,NULL,NULL,NULL,NULL,NULL,42.03625019,NULL,NULL
7394,2944,53:50.8,NULL,NULL,NULL,NULL,NULL,525.8616891,NULL,NULL
7395,2944,22:00.4,NULL,NULL,NULL,NULL,NULL,349.8538569,NULL,NULL
7396,2946,58:01.2,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7397,2946,51:20.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7398,2946,57:01.3,APPROVED,PLASTIC,41,32000,41,NULL,NULL,NULL
7399,2946,55:44.9,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,1
7400,2946,57:10.2,NULL,NULL,NULL,NULL,NULL,1316.616039,NULL,NULL
7401,2947,16:07.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7402,2947,00:28.6,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7403,2947,43:34.7,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
7404,2948,04:05.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7405,2948,57:15.3,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7406,2948,19:05.5,APPROVED,PLASTIC,31,19400,37,NULL,NULL,NULL
7407,2948,57:29.2,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,1
7408,2948,17:49.1,NULL,NULL,NULL,NULL,NULL,88.84652765,NULL,NULL
7409,2949,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7410,2950,51:29.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7411,2950,13:51.3,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7412,2950,49:09.9,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
7413,2952,12:46.2,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7414,2952,51:50.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7415,2952,28:30.2,APPROVED,PLASTIC,42,8600,42,NULL,NULL,NULL
7416,2952,41:28.2,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,2
7417,2952,22:09.5,NULL,NULL,NULL,NULL,NULL,12.36235585,NULL,NULL
7418,2952,13:49.2,NULL,NULL,NULL,NULL,NULL,2312.611559,NULL,NULL
7419,2952,05:13.7,NULL,NULL,NULL,NULL,NULL,4682.49604,NULL,NULL
7420,2952,37:43.2,NULL,NULL,NULL,NULL,NULL,164.2152178,NULL,NULL
7421,2952,00:53.0,NULL,NULL,NULL,NULL,NULL,343.643064,NULL,NULL
7422,2953,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7423,2954,10:42.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7424,2954,34:30.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7425,2954,25:05.7,APPROVED,DIGITAL,34,31700,46,NULL,NULL,NULL
7426,2954,27:12.5,NULL,NULL,NULL,NULL,NULL,43.15943294,NULL,NULL
7427,2954,36:15.2,NULL,NULL,NULL,NULL,NULL,22.91782532,NULL,NULL
7428,2955,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7429,2956,27:47.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7430,2956,37:34.3,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7431,2956,59:14.4,APPROVED,PLASTIC,44,1800,33,NULL,NULL,NULL
7432,2956,57:59.5,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,3
7433,2956,19:47.4,NULL,NULL,NULL,NULL,NULL,1336.327859,NULL,NULL
7434,2956,33:34.6,NULL,NULL,NULL,NULL,NULL,326.8846335,NULL,NULL
7435,2956,40:28.7,NULL,NULL,NULL,NULL,NULL,38.46029934,NULL,NULL
7436,2956,44:03.7,NULL,NULL,NULL,NULL,NULL,3116.766687,NULL,NULL
7437,2956,42:31.0,NULL,NULL,NULL,NULL,NULL,48.48647526,NULL,NULL
7438,2957,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7439,2958,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7440,2959,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7441,2960,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7442,2961,27:06.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7443,2961,36:26.6,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7444,2961,29:13.7,APPROVED,PLASTIC,49,5500,39,NULL,NULL,NULL
7445,2961,28:08.0,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,2
7446,2961,49:03.5,NULL,NULL,NULL,NULL,NULL,12.76140741,NULL,NULL
7447,2961,23:49.6,NULL,NULL,NULL,NULL,NULL,1438.610268,NULL,NULL
7448,2961,45:00.0,NULL,NULL,NULL,NULL,NULL,591.0979399,NULL,NULL
7449,2961,50:23.4,NULL,NULL,NULL,NULL,NULL,652.3137541,NULL,NULL
7450,2961,26:06.0,NULL,NULL,NULL,NULL,NULL,67.10087779,NULL,NULL
7451,2962,51:49.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7452,2962,37:30.2,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7453,2962,46:05.2,APPROVED,DIGITAL,45,9400,46,NULL,NULL,NULL
7454,2962,01:10.2,NULL,NULL,NULL,NULL,NULL,1727.701954,NULL,NULL
7455,2962,08:00.6,NULL,NULL,NULL,NULL,NULL,7908.191255,NULL,NULL
7456,2962,31:21.0,NULL,NULL,NULL,NULL,NULL,490.0536894,NULL,NULL
7457,2965,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7458,2966,10:05.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7459,2966,07:40.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7460,2966,30:59.1,APPROVED,PLASTIC,35,36000,41,NULL,NULL,NULL
7461,2966,27:29.6,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,1
7462,2966,12:51.4,NULL,NULL,NULL,NULL,NULL,501.3880941,NULL,NULL
7463,2966,25:41.5,NULL,NULL,NULL,NULL,NULL,55.69348629,NULL,NULL
7464,2966,27:53.9,NULL,NULL,NULL,NULL,NULL,1574.229685,NULL,NULL
7465,2966,46:12.6,NULL,NULL,NULL,NULL,NULL,136.0260896,NULL,NULL
7466,2967,13:18.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7467,2967,10:05.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7468,2967,38:59.3,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
7469,2968,44:33.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7470,2968,35:19.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7471,2968,56:56.6,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
7472,2969,44:17.7,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7473,2969,23:38.6,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7474,2969,15:14.1,APPROVED,DIGITAL,30,14700,34,NULL,NULL,NULL
7475,2971,26:09.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7476,2971,18:14.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7477,2971,50:43.3,APPROVED,PLASTIC,39,7200,42,NULL,NULL,NULL
7478,2971,54:01.2,DELIVERED,NULL,NULL,NULL,NULL,NULL,44620,3
7479,2971,04:12.0,NULL,NULL,NULL,NULL,NULL,10080.79682,NULL,NULL
7480,2972,33:01.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7481,2972,33:53.2,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7482,2972,55:29.4,APPROVED,DIGITAL,32,9300,32,NULL,NULL,NULL
7483,2972,02:23.5,NULL,NULL,NULL,NULL,NULL,14.46663874,NULL,NULL
7484,2972,45:29.7,NULL,NULL,NULL,NULL,NULL,22092.14892,NULL,NULL
7485,2972,07:07.2,NULL,NULL,NULL,NULL,NULL,22.03576457,NULL,NULL
7486,2972,48:12.4,NULL,NULL,NULL,NULL,NULL,6313.023843,NULL,NULL
7487,2972,19:02.9,NULL,NULL,NULL,NULL,NULL,2482.379788,NULL,NULL
7488,2973,08:08.2,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7489,2973,27:55.2,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7490,2973,16:18.5,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
7491,2974,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7492,2975,33:16.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7493,2975,10:46.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7494,2975,52:46.1,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
7495,2978,30:04.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7496,2978,07:48.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7497,2978,21:53.0,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
7498,2980,43:04.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7499,2980,19:23.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7500,2980,41:13.3,APPROVED,DIGITAL,47,11600,44,NULL,NULL,NULL
7501,2980,30:41.1,NULL,NULL,NULL,NULL,NULL,95.31188034,NULL,NULL
7502,2980,08:36.4,NULL,NULL,NULL,NULL,NULL,9818.430934,NULL,NULL
7503,2980,08:52.7,NULL,NULL,NULL,NULL,NULL,358.7643471,NULL,NULL
7504,2980,22:28.9,NULL,NULL,NULL,NULL,NULL,1422.712003,NULL,NULL
7505,2982,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7506,2983,27:32.4,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7507,2983,27:02.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7508,2983,22:40.0,APPROVED,PLASTIC,36,57500,34,NULL,NULL,NULL
7509,2983,16:00.8,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,1
7510,2983,59:57.1,NULL,NULL,NULL,NULL,NULL,1.692006309,NULL,NULL
7511,2983,35:53.0,NULL,NULL,NULL,NULL,NULL,55.86865952,NULL,NULL
7512,2984,53:54.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7513,2984,34:41.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7514,2984,26:55.0,APPROVED,PLASTIC,33,21400,43,NULL,NULL,NULL
7515,2984,02:13.3,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,0
7516,2984,54:50.1,NULL,NULL,NULL,NULL,NULL,143.1778895,NULL,NULL
7517,2984,05:40.5,NULL,NULL,NULL,NULL,NULL,414.0709724,NULL,NULL
7518,2985,23:05.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7519,2985,39:59.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7520,2985,05:17.3,APPROVED,PLASTIC,48,2200,30,NULL,NULL,NULL
7521,2985,02:38.2,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,1
7522,2985,08:31.7,NULL,NULL,NULL,NULL,NULL,827.326595,NULL,NULL
7523,2985,33:37.6,NULL,NULL,NULL,NULL,NULL,4013.264634,NULL,NULL
7524,2985,35:36.8,NULL,NULL,NULL,NULL,NULL,236.9755207,NULL,NULL
7525,2985,42:13.3,NULL,NULL,NULL,NULL,NULL,4803.364268,NULL,NULL
7526,2986,29:34.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7527,2986,07:10.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7528,2986,56:19.1,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
7529,2987,53:55.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7530,2987,37:57.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7531,2987,32:15.0,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
7532,2990,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7533,2992,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7534,2994,00:19.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7535,2994,04:53.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7536,2994,11:36.5,APPROVED,PLASTIC,30,19000,48,NULL,NULL,NULL
7537,2994,37:44.8,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,1
7538,2996,58:23.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7539,2996,58:30.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7540,2996,33:15.3,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
7541,2997,48:24.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7542,2997,04:12.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7543,2997,41:09.1,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
7544,2999,46:42.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7545,2999,11:51.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7546,2999,55:48.4,APPROVED,PLASTIC,36,16500,33,NULL,NULL,NULL
7547,2999,22:43.6,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,1
7548,2999,59:00.7,NULL,NULL,NULL,NULL,NULL,2058.532935,NULL,NULL
7549,2999,38:35.4,NULL,NULL,NULL,NULL,NULL,859.2952077,NULL,NULL
7550,3000,14:39.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7551,3000,50:08.6,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7552,3000,43:01.5,APPROVED,PLASTIC,37,6000,35,NULL,NULL,NULL
7553,3000,12:43.4,DELIVERED,NULL,NULL,NULL,NULL,NULL,44620,4
7554,3000,01:01.0,NULL,NULL,NULL,NULL,NULL,96.88482712,NULL,NULL
7555,3000,36:56.3,NULL,NULL,NULL,NULL,NULL,52.60342173,NULL,NULL
7556,3000,29:51.4,NULL,NULL,NULL,NULL,NULL,11.45411945,NULL,NULL
7557,3000,13:46.3,NULL,NULL,NULL,NULL,NULL,4571.353071,NULL,NULL
7558,3004,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7559,3005,42:54.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7560,3005,16:46.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7561,3005,14:27.9,APPROVED,PLASTIC,39,11100,48,NULL,NULL,NULL
7562,3005,54:12.7,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,3
7563,3005,53:11.2,NULL,NULL,NULL,NULL,NULL,314.3881643,NULL,NULL
7564,3005,14:41.4,NULL,NULL,NULL,NULL,NULL,99.64844873,NULL,NULL
7565,3005,58:46.9,NULL,NULL,NULL,NULL,NULL,8.208677575,NULL,NULL
7566,3005,10:31.3,NULL,NULL,NULL,NULL,NULL,3683.561509,NULL,NULL
7567,3005,10:51.6,NULL,NULL,NULL,NULL,NULL,161.9927943,NULL,NULL
7568,3006,19:51.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7569,3006,07:59.3,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7570,3006,08:18.3,APPROVED,PLASTIC,35,5300,45,NULL,NULL,NULL
7571,3006,37:18.4,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,4
7572,3006,38:21.2,NULL,NULL,NULL,NULL,NULL,124.7926257,NULL,NULL
7573,3006,03:18.2,NULL,NULL,NULL,NULL,NULL,468.2215331,NULL,NULL
7574,3007,29:40.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7575,3007,59:20.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7576,3007,41:06.8,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
7577,3008,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7578,3009,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7579,3011,47:01.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7580,3011,22:00.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7581,3011,59:22.5,APPROVED,PLASTIC,32,7900,48,NULL,NULL,NULL
7582,3011,50:53.9,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,2
7583,3011,01:48.2,NULL,NULL,NULL,NULL,NULL,211.7029321,NULL,NULL
7584,3011,29:35.3,NULL,NULL,NULL,NULL,NULL,101.687945,NULL,NULL
7585,3012,39:46.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7586,3012,09:39.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7587,3012,37:43.4,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
7588,3013,28:44.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7589,3013,58:31.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7590,3013,07:49.4,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
7591,3017,24:45.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7592,3017,17:55.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7593,3017,53:35.5,APPROVED,DIGITAL,32,9600,35,NULL,NULL,NULL
7594,3017,25:45.1,NULL,NULL,NULL,NULL,NULL,11.78553044,NULL,NULL
7595,3018,11:03.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7596,3018,05:41.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7597,3018,23:10.1,APPROVED,DIGITAL,34,25200,36,NULL,NULL,NULL
7598,3018,32:35.3,NULL,NULL,NULL,NULL,NULL,7303.298604,NULL,NULL
7599,3018,32:45.5,NULL,NULL,NULL,NULL,NULL,78.59884069,NULL,NULL
7600,3018,29:30.4,NULL,NULL,NULL,NULL,NULL,186.927124,NULL,NULL
7601,3018,59:11.5,NULL,NULL,NULL,NULL,NULL,650.7591165,NULL,NULL
7602,3018,02:42.9,NULL,NULL,NULL,NULL,NULL,60.78075574,NULL,NULL
7603,3019,35:17.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7604,3019,33:24.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7605,3019,37:32.5,APPROVED,PLASTIC,47,1800,43,NULL,NULL,NULL
7606,3019,29:36.5,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,4
7607,3019,08:10.1,NULL,NULL,NULL,NULL,NULL,173.1114296,NULL,NULL
7608,3020,21:34.2,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7609,3020,56:57.2,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7610,3020,14:53.7,APPROVED,PLASTIC,35,2300,42,NULL,NULL,NULL
7611,3020,05:41.2,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,1
7612,3020,24:45.5,NULL,NULL,NULL,NULL,NULL,147.179161,NULL,NULL
7613,3020,59:02.8,NULL,NULL,NULL,NULL,NULL,557.7888345,NULL,NULL
7614,3021,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7615,3025,10:14.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7616,3025,49:05.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7617,3025,53:07.8,APPROVED,PLASTIC,31,0,36,NULL,NULL,NULL
7618,3025,50:21.7,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,0
7619,3026,22:43.7,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7620,3026,16:34.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7621,3026,51:43.7,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
7622,3027,48:24.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7623,3027,19:48.2,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7624,3027,18:55.4,APPROVED,DIGITAL,45,16700,44,NULL,NULL,NULL
7625,3028,47:11.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7626,3028,03:36.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7627,3028,33:07.5,APPROVED,PLASTIC,43,1000,42,NULL,NULL,NULL
7628,3028,24:04.7,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,1
7629,3028,42:26.9,NULL,NULL,NULL,NULL,NULL,31.51852123,NULL,NULL
7630,3028,49:33.6,NULL,NULL,NULL,NULL,NULL,146.3573771,NULL,NULL
7631,3032,03:15.4,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7632,3032,40:23.6,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7633,3032,01:41.6,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
7634,3034,45:42.7,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7635,3034,05:19.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7636,3034,59:33.7,APPROVED,PLASTIC,45,3900,42,NULL,NULL,NULL
7637,3034,01:03.9,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,3
7638,3034,53:48.4,NULL,NULL,NULL,NULL,NULL,603.2788355,NULL,NULL
